mfc,I_coil,n_e,n_g,n_i,Te,Tg,total_pressure,neutral_pressure,R_ind,Pd,P_RF,J_i,Thrust_i,Thrust_g,Total_Thrust,Ions_Power,Neutrals_Power,Total_Power,gamma,zeta,eta_mass,eta_thruster,IONIZATION,E_IONIZATION,ELASTIC,E_ELASTIC,EXCITATION1,E_EXCITATION1,EXCITATION2,E_EXCITATION2,EXCITATION3,E_EXCITATION3,EXCITATION4,E_EXCITATION4,hL,hR,A_eff_loss,A_eff_wall,A_eff_open,A_n,E_cost
29,11.5,5.320666632938208e+17,3.6295160025344524e+19,5.320666632938208e+17,3.5932875908175075,0.03353317829721185,0.501756008043672,0.194999647991518,3.203731650793511,211.84675540872092,476.3467554087209,67.44664639249484,0.022254463699777696,0.00042119923966167893,0.022675662939439376,533.9625198161444,0.06603491724104221,1010.3753101421064,0.5285447391408208,0.6156604271292463,0.2566387151703624,0.13564504276315462,1.034620569210266e-15,13.996,1.4873846834637605e-13,7.00621790059601e-05,6.833627543060156e-16,9.915,2.807061796033256e-16,11.3,5.095470178436373e-16,11.998,3.1093320801523653e-16,12.75,0.38898180748922706,0.32046639030937013,0.02087985948949557,0.017800363069749216,0.003079496419746352,0.05692565888304705,33.35137109612034
29,12.0,5.547577882979203e+17,3.548436931131165e+19,5.5475778829792026e+17,3.6162412769871093,0.03386482435401814,0.5144078824189459,0.1925290694453568,3.0914406709557825,222.58372830881635,510.5837283088164,70.86861659358394,0.02338356522958085,0.00041586279000197066,0.02379942801958282,561.053619656397,0.06551989260706657,1071.7028678578204,0.5235771559243846,0.607183874024294,0.26965952617774996,0.14118756778406347,1.0662210278259489e-15,13.996,1.4946349289502298e-13,7.051297488670548e-05,6.9657264448224e-16,9.915,2.865159773549019e-16,11.3,5.211580727358113e-16,11.998,3.2003647269294326e-16,12.75,0.3907534444506324,0.3217953473020176,0.020970033471768037,0.017876511332631483,0.0030935221391365556,0.05692565888304705,33.201650013698526
29,12.5,5.769097342528891e+17,3.468733909399164e+19,5.769097342528891e+17,3.6400367147390345,0.034192658239749284,0.5269576775236745,0.19002653312486295,2.986309584047168,233.30543625368497,545.805436253685,74.27386856028097,0.024507150468207152,0.000410457311549704,0.024917607779756858,588.012364353135,0.06498051204797149,1133.882781118868,0.5186403344840398,0.5989017596503328,0.28261672325584997,0.14657643188019734,1.0989803302040388e-15,13.996,1.5021510535449771e-13,7.098030223621446e-05,7.102669642997862e-16,9.915,2.9253883049175413e-16,11.3,5.331949251994826e-16,11.998,3.294735699145887e-16,12.75,0.39251500472910705,0.32311618135630066,0.02105967329728052,0.01795220521397309,0.0031074680833074286,0.05692565888304705,33.055528081503255
29,13.0,5.98504493294302e+17,3.3904054704243876e+19,5.985044932943023e+17,3.66470805129638,0.03451686286376177,0.539405416455288,0.18749658020051313,2.887683485451315,244.00925452063612,582.0092545206361,77.65963026653385,0.025624304767465054,0.0004049926132331084,0.026029297380698164,614.8168082931226,0.06441862652073561,1196.8904814402795,0.5137322390430621,0.5908082006633197,0.29549975867186196,0.15180775265918015,1.1329454870034058e-15,13.996,1.5099438431299872e-13,7.14648316843544e-05,7.244653655506846e-16,9.915,2.9878338200300863e-16,11.3,5.456748485074002e-16,11.998,3.392580422200317e-16,12.75,0.39426586639270433,0.324428435246785,0.02114874766127103,0.018027418332731283,0.003121329328539748,0.05692565888304705,32.912950049779226
29,13.5,6.19526442732336e+17,3.3134483160796795e+19,6.195264427323361e+17,3.6902906326552705,0.03483763989776879,0.5517522369118697,0.18494360559016748,2.794988771587971,254.69335181095386,619.1933518109538,81.02337256257252,0.02673419361778643,0.0003994781880747618,0.027133671805861192,641.4469286693495,0.06383606886043015,1260.7041165491637,0.5088511700066245,0.582897876247236,0.30829900885245554,0.1568783113664547,1.1681651592399535e-15,13.996,1.518024462236611e-13,7.196725740413678e-05,7.391881899231296e-16,9.915,3.0525857829872316e-16,11.3,5.586157223281358e-16,11.998,3.4940390757377876e-16,12.75,0.39600543898838697,0.3257316761685881,0.021237226891646838,0.018102125691319894,0.003135101200326944,0.05692565888304705,32.7738619507828
29,14.0,6.399618096480422e+17,3.2378559301991084e+19,6.39961809648042e+17,3.7168216135255028,0.03515520866039753,0.5640000522134432,0.1823717621499883,2.707720360200197,265.3565952996193,657.3565952996194,84.36276233409347,0.027836047192792233,0.0003939230062439749,0.028229970199036208,667.8842546510309,0.06323461604520969,1325.3040845666956,0.5039956467692165,0.5751659302221278,0.3210055961515321,0.16178542304892934,1.204690497995066e-15,13.996,1.5264046467039208e-13,7.248830909056589e-05,7.544568200234843e-16,9.915,3.119738235917045e-16,11.3,5.720363412627732e-16,11.998,3.599259012629993e-16,12.75,0.397733198109341,0.32702552154431147,0.021325084703777128,0.018176305156739046,0.00314877954703808,0.05692565888304705,32.63820800119989
29,14.5,6.59798564806887e+17,3.1636202202572657e+19,6.59798564806887e+17,3.744341000368186,0.03546980549580027,0.576151687353343,0.17978503681787997,2.6254329417584947,275.99863800236176,696.4986380023618,87.67566252798399,0.028929160357780172,0.00038833567952662075,0.02931749603730679,694.1118675872616,0.06261601117136391,1390.6731216007947,0.4991643778944784,0.5676080433587172,0.33361138894810793,0.16652692142279515,1.2425765803709261e-15,13.996,1.5350970331368588e-13,7.302877244523827e-05,7.702942796464317e-16,9.915,3.1893924390032203e-16,11.3,5.859569424624413e-16,11.998,3.708398895586531e-16,12.75,0.3994486525819983,0.32830961410329484,0.021412296518790952,0.018249936038647326,0.0031623604801436275,0.05692565888304705,32.50592654266781
29,15.0,6.791169678582397e+17,3.091054257669855e+19,6.791169678582397e+17,3.7713028346341537,0.035777907727930665,0.588092633608837,0.17718704353961684,2.5466622435979596,286.49950240477045,736.4995024047705,90.95120144187293,0.030009945923190614,0.00038272401404557246,0.030392669937236185,720.0436982380825,0.06197861727969191,1456.6051792601327,0.4943725912200397,0.5601168741275758,0.34607501973353005,0.17109000426219162,1.2814506274964263e-15,13.996,1.54339565373026e-13,7.355828581989328e-05,7.8604497556286e-16,9.915,3.2587650405634e-16,11.3,5.9990775788787485e-16,11.998,3.819990786227751e-16,12.75,0.40114291169446065,0.3295775487369376,0.02149841976661749,0.018322646153081767,0.0031757736135357203,0.05692565888304705,32.36910112065723
29,15.5,6.980776497586861e+17,3.0207222988999897e+19,6.980776497586861e+17,3.794964070368906,0.03607278681360834,0.5996068637450689,0.17458257323890275,2.469408657243153,296.63771495133375,777.1377149513337,94.17084257815404,0.03107228764996403,0.0003770983581960299,0.03144938600816006,745.5329966092418,0.06131873537457312,1522.7320302959502,0.4896424981614832,0.5525135083007487,0.35832595597306377,0.17545161623875258,1.3205491731253796e-15,13.996,1.5500605362626308e-13,7.402297752665269e-05,8.005320604215408e-16,9.915,3.3228517934874494e-16,11.3,6.130371144568763e-16,11.998,3.931159046953203e-16,12.75,0.40280036547412745,0.3308180271817618,0.021582675423496477,0.018393780057523734,0.0031888953659727423,0.05692565888304705,32.215348040555696
29,16.0,7.164476678677569e+17,2.9517843522892595e+19,7.164476678677569e+17,3.8194324639391186,0.03636415989886612,0.6109938271016776,0.17197629113900023,2.3962200619741343,306.7161679326892,818.7161679326891,97.35523168706494,0.032122997738910884,0.00037146878886024044,0.032494466527771125,770.7432112546709,0.06064678869441793,1589.5200259760545,0.48492868629953145,0.5450637202401796,0.3704427560398545,0.17963831903558447,1.3609814909128667e-15,13.996,1.5569527785245917e-13,7.450352130286394e-05,8.155133444922892e-16,9.915,3.38912474350415e-16,11.3,6.266143539322492e-16,11.998,4.0461196004272217e-16,12.75,0.4044421134774486,0.33204621837786674,0.02166611260572033,0.018464219827012563,0.0032018927787077663,0.05692565888304705,32.06564124348921
29,16.5,7.342227772544337e+17,2.8842246755056132e+19,7.342227772544337e+17,3.844736373342396,0.036652257591753154,0.6222576766675878,0.16937145247722887,2.326799541099625,316.73558753218646,861.2355875321864,100.50292892247433,0.03316160110334893,0.0003658423373508143,0.033527443440699745,795.6629431810982,0.05996433592311648,1656.9584950492076,0.4802310437434284,0.5377645807247834,0.3824199412291636,0.1836499275247818,1.4027944404766902e-15,13.996,1.5640803683797103e-13,7.500047408166677e-05,8.310061905503349e-16,9.915,3.457660698604693e-16,11.3,6.406552118514906e-16,11.998,4.1650056818411843e-16,12.75,0.4060677971583203,0.33326186854416356,0.0217487136358456,0.018533950622647434,0.0032147630131981624,0.05692565888304705,31.919899410613162
29,17.0,7.513991162749289e+17,2.8180278208911565e+19,7.513991162749288e+17,3.8709071947587868,0.03693732666421355,0.6334028690171428,0.1667712294051122,2.2608827412852612,326.69755611572026,904.6975561157203,103.61255096226918,0.03418764130706682,0.0003602258555150423,0.03454786716258186,820.2812408853624,0.059272918522467764,1725.0380699196053,0.4755492230047517,0.5306136964011556,0.39425224791368396,0.18748635016322915,1.4460399018197372e-15,13.996,1.5714521494849425e-13,7.551445246418277e-05,8.470298215614479e-16,9.915,3.5285446957354213e-16,11.3,6.551771096057481e-16,11.998,4.287964800765961e-16,12.75,0.4076770597820228,0.33446472529122206,0.021830460929865663,0.018602957684623972,0.00322750324524169,0.05692565888304705,31.778030936096936
29,17.5,7.679744589864425e+17,2.7531767654841414e+19,7.679744589864424e+17,3.897976605433624,0.0372196127418554,0.6444344342727208,0.16417852124976187,2.1982293487581113,336.6038690285858,949.1038690285858,106.68292157746288,0.035200730245589576,0.0003546256058994856,0.035555355851489064,844.5887923819585,0.0585739775190282,1793.7512353880634,0.4708832248841601,0.5236086850301246,0.40593520046842846,0.19114807629057162,1.490770219385718e-15,13.996,1.5790770446675432e-13,7.6046078571478e-05,8.63603632579478e-16,9.915,3.601862533111512e-16,11.3,6.701976245461692e-16,11.998,4.415145787309483e-16,12.75,0.4092695907803607,0.33565457126501613,0.02191133926883971,0.018671228252711836,0.0032401110161278707,0.05692565888304705,31.639950969455523
29,18.0,7.83947395756295e+17,2.689654188568805e+19,7.839473957562953e+17,3.9259781096639825,0.037499367709299535,0.6553577706036879,0.16159606631143628,2.1386225870812408,346.456859107161,994.456859107161,109.71297711096886,0.03620051695827961,0.0003490475032327023,0.036549564461512314,868.5771768961179,0.057868897527462035,1863.0919049008062,0.46623306317242186,0.5167474303544799,0.4174647516115429,0.19463586991036388,1.5370407566942154e-15,13.996,1.5869644913975934e-13,7.65960104067593e-05,8.807481373087936e-16,9.915,3.6777049575406387e-16,11.3,6.857353478345944e-16,11.998,4.546706055669149e-16,12.75,0.4108450973093543,0.3368312025490954,0.021991334341323894,0.018738750333858356,0.0032525840074655366,0.05692565888304705,31.505572983359347
29,18.5,7.993176351382753e+17,2.627441583340531e+19,7.993176351382753e+17,3.954946648805428,0.037776848928517605,0.6661787385821932,0.15902638701352145,2.0818650424027596,356.25915538117226,1040.7591553811721,112.70181294148357,0.03718670295939983,0.00034349699594920634,0.037530199955349036,892.2392327097039,0.05715898501122746,1933.0555470758873,0.46159894010520414,0.5100278967521389,0.4288374592022911,0.1979509166451863,1.5849092519039729e-15,13.996,1.5951243319349388e-13,7.71649341961535e-05,8.984847293227833e-16,9.915,3.756166608121371e-16,11.3,7.018096680406389e-16,11.998,4.682809771815376e-16,12.75,0.41240332697835025,0.33799444571131887,0.022070433900138457,0.0188055136790135,0.0032649202211249596,0.05692565888304705,31.37481155122285
29,19.0,8.140854106036783e+17,2.5665208642633056e+19,8.140854106036786e+17,3.984919032903944,0.038052316026349425,0.6769034330291449,0.15647187539113577,2.0277783152847086,366.01398590888994,1088.01398590889,115.64859950821938,0.0381590145299231,0.00033797925084485327,0.03849699378076796,915.5683923446848,0.05644549510350167,2003.638823748678,0.4569809822943606,0.503448342126886,0.4400501667099029,0.20109455744188856,1.63443653105462e-15,13.996,1.6035669349110084e-13,7.77535728656855e-05,9.168359463395019e-16,9.915,3.837347185323647e-16,11.3,7.18441010649449e-16,11.998,4.823629881440224e-16,12.75,0.4139440293232058,0.3391441288640866,0.02214862579990811,0.01887150812567988,0.0032771176742282357,0.05692565888304705,31.247580918707435
