Te,rate,energy,Kdruyv
8.111308307896872,3.47775602784873e-15,11.998,3.7174051042142976e-15
8.697490026177835,3.835716602150399e-15,11.998,4.2108835624337815e-15
9.326033468832199,4.197733776919528e-15,11.998,4.7050735374266e-15
10.0,4.5604838392871754e-15,11.998,5.192806341831512e-15
10.722672220103231,4.920721753640863e-15,11.998,5.667608178150496e-15
11.497569953977356,5.27534838644087e-15,11.998,6.123837452647269e-15
12.32846739442066,5.621467359004803e-15,11.998,6.5567608710210285e-15
13.219411484660288,5.9564307450374515e-15,11.998,6.962577010696208e-15
14.174741629268048,6.2778734181113555e-15,11.998,7.338397341808886e-15
15.199110829529332,6.583736350882666e-15,11.998,7.682195046096219e-15
16.297508346206453,6.872279563288139e-15,11.998,7.99273155228476e-15
17.475284000076847,7.142085709893624e-15,11.998,8.269469560599847e-15
18.73817422860385,7.392055491666797e-15,11.998,8.512479663962213e-15
20.09233002565048,7.621396184026999e-15,11.998,8.722345784069213e-15
21.544346900318846,7.829604603562958e-15,11.998,8.900072892267965e-15
23.101297000831604,8.016445804625776e-15,11.998,9.046999237842955e-15
24.770763559917114,8.181928719001207e-15,11.998,9.164714727610702e-15
26.560877829466868,8.32627984137166e-15,11.998,9.254986995948614e-15
28.48035868435802,8.449915933118697e-15,11.998,9.319696605030633e-15
30.538555088334157,8.553416577869781e-15,11.998,9.360782333983049e-15
32.74549162877728,8.63749728229527e-15,11.998,9.380196649807538e-15
35.11191734215131,8.702983680838391e-15,11.998,9.379870538229843e-15
37.64935806792467,8.750787277002724e-15,11.998,9.361686270676404e-15
40.37017258596554,8.781883038494696e-15,11.998,9.327456530029742e-15
43.28761281083057,8.797289059545329e-15,11.998,9.278908519906667e-15
46.41588833612782,8.798048410571276e-15,11.998,9.217672060795011e-15
49.770235643321136,8.785213211061725e-15,11.998,9.145271072014686e-15
53.366992312063125,8.75983088226583e-15,11.998,9.063118138775162e-15
57.223676593502205,8.722932455229952e-15,11.998,8.972512009132383e-15
61.35907273413176,8.675522717692191e-15,11.998,8.874637859517538e-15
65.79332246575683,8.618571870785141e-15,11.998,8.770570065921594e-15
70.54802310718645,8.553008229647942e-15,11.998,8.661277092219296e-15
75.64633275546291,8.479711351645282e-15,11.998,8.547628006474678e-15
81.11308307896873,8.399504845364049e-15,11.998,8.430400080038967e-15
86.97490026177834,8.31314806059654e-15,11.998,8.310286917546434e-15
93.26033468832199,8.221325955427598e-15,11.998,8.187906600977126e-15
100.0,8.124636742274422e-15,11.998,8.063809384472409e-15
