Te,rate,energy,K_druyv
2.1544346900318843,2.5520312654650694e-17,13.0,7.344478444560203e-20
2.31012970008316,3.972056275052321e-17,13.0,2.726910691353004e-19
2.4770763559917115,6.011310531862208e-17,13.0,8.701497902550784e-19
2.656087782946687,8.861852932248821e-17,13.0,2.4332364097703518e-18
2.848035868435802,1.274700267195786e-16,13.0,6.0639570469009336e-18
3.0538555088334154,1.791839793439956e-16,13.0,1.3665567673783218e-17
3.2745491628777286,2.4650923990858623e-16,13.0,2.819964194817434e-17
3.511191734215131,3.3235657983678686e-16,13.0,5.3862175060360227e-17
3.7649358067924674,4.3971152408595103e-16,13.0,9.610946523335078e-17
4.037017258596556,5.715351990776536e-16,13.0,1.6148929246457457e-16
4.328761281083059,7.306587476854329e-16,13.0,2.5727538086760003e-16
4.641588833612779,9.196772547519698e-16,13.0,3.909512157223828e-16
4.977023564332112,1.1408489902449377e-15,13.0,5.696264919469296e-16
5.3366992312063095,1.3960051859147525e-15,13.0,7.994816964480328e-16
5.722367659350217,1.6864746254082954e-15,13.0,1.0853199555348771e-15
6.1359072734131725,2.013026176262643e-15,13.0,1.4302699073800782e-15
6.5793322465756825,2.375831154473899e-15,13.0,1.8356458040118146e-15
7.054802310718645,2.774446203473066e-15,13.0,2.300944985079765e-15
7.56463327554629,3.207816279820899e-15,13.0,2.823952280036555e-15
8.111308307896872,3.674296428120736e-15,13.0,3.40092128999882e-15
8.697490026177835,4.171690326841409e-15,13.0,4.026806836382782e-15
9.326033468832199,4.697303096423216e-15,13.0,4.6955266084091995e-15
10.0,5.2480055616429344e-15,13.0,5.400232460727268e-15
10.722672220103231,5.820307020236219e-15,13.0,6.133574296894616e-15
11.497569953977356,6.4104335554890556e-15,13.0,6.887943224234889e-15
12.32846739442066,7.014409014138727e-15,13.0,7.655685543599577e-15
13.219411484660288,7.628135935325626e-15,13.0,8.429284092932913e-15
14.174741629268048,8.24747395502872e-15,13.0,9.201507559878624e-15
15.199110829529332,8.868313523177393e-15,13.0,9.965531245380382e-15
16.297508346206453,9.486643156278897e-15,13.0,1.0715034324987385e-14
17.475284000076847,1.0098608897359898e-14,13.0,1.1444278841870123e-14
18.73817422860385,1.0700565144446716e-14,13.0,1.2148174395841226e-14
20.09233002565048,1.1289116502296216e-14,13.0,1.2822329804585612e-14
21.544346900318846,1.1861150764572308e-14,13.0,1.3463089322433152e-14
23.101297000831604,1.2413863500303563e-14,13.0,1.4067547538290725e-14
24.770763559917114,1.294477496488715e-14,13.0,1.4633535896830484e-14
26.560877829466868,1.3451740166554112e-14,13.0,1.51595766617212e-14
28.48035868435802,1.3932952901150204e-14,13.0,1.5644806813424074e-14
30.538555088334157,1.4386944449393134e-14,13.0,1.6088882056298242e-14
32.74549162877728,1.481257745434067e-14,13.0,1.6491876210681755e-14
35.11191734215131,1.5209035311798228e-14,13.0,1.685419189876446e-14
37.64935806792467,1.557580725951638e-14,13.0,1.7176495075995085e-14
40.37017258596554,1.591266927918514e-14,13.0,1.745967993703428e-14
43.28761281083057,1.6219660949872342e-14,13.0,1.770486294171093e-14
46.41588833612782,1.6497058514518258e-14,13.0,1.7913396328811264e-14
49.770235643321136,1.6745344621862138e-14,13.0,1.8086885111396422e-14
53.366992312063125,1.6965175441084703e-14,13.0,1.8227190401881354e-14
57.223676593502205,1.7157346051452614e-14,13.0,1.8336407185541218e-14
61.35907273413176,1.7322755108432312e-14,13.0,1.841681378578522e-14
65.79332246575683,1.7462369710024303e-14,13.0,1.8470798370066708e-14
70.54802310718645,1.7577191091581617e-14,13.0,1.8500771299483946e-14
75.64633275546291,1.7668221283202302e-14,13.0,1.850907107419267e-14
81.11308307896873,1.77364302730497e-14,13.0,1.8497869465325236e-14
86.97490026177834,1.7782722718389118e-14,13.0,1.846908177716044e-14
93.26033468832199,1.7807903067810033e-14,13.0,1.8424291719044985e-14
100.0,1.7812638313801548e-14,13.0,1.8364703913203767e-14
