Te,rate,energy,Kdruyv
30.538555088334157,1.1660206051756923e-13,13.996,1.271467910644723e-13
32.74549162877728,1.2372067489864535e-13,13.996,1.3516192602349889e-13
35.11191734215131,1.3086623408921341e-13,13.996,1.431584007977314e-13
37.64935806792467,1.3801290541868308e-13,13.996,1.5110303956516898e-13
40.37017258596554,1.4513522513779943e-13,13.996,1.5896377984630916e-13
43.28761281083057,1.5220829896287424e-13,13.996,1.66710009425642e-13
46.41588833612782,1.5920798562756628e-13,13.996,1.743128203669073e-13
49.770235643321136,1.6611106072591657e-13,13.996,1.8174519116015027e-13
53.366992312063125,1.7289535817337536e-13,13.996,1.8898212613663016e-13
57.223676593502205,1.7953988591902028e-13,13.996,1.960007812267971e-13
61.35907273413176,1.8602491048592566e-13,13.996,2.02780586103895e-13
