Te,rate,energy,Kdruyv
4.641588833612779,1.0290821023613784e-15,11.7,4.112575792515931e-16
4.977023564332112,1.2896987690463457e-15,11.7,5.9819318501888975e-16
5.3366992312063095,1.5955402997632165e-15,11.7,8.418541397075844e-16
5.722367659350217,1.9500203806487726e-15,11.7,1.1502247594979099e-15
6.1359072734131725,2.3560888171711884e-15,11.7,1.5303227617670976e-15
6.5793322465756825,2.8161425497634115e-15,11.7,1.9878646246023907e-15
7.054802310718645,3.331952901893429e-15,11.7,2.5270189025207498e-15
7.56463327554629,3.904611153815971e-15,11.7,3.1502554970538574e-15
8.111308307896872,4.534493529871779e-15,11.7,3.858288968479425e-15
8.697490026177835,5.221245737974075e-15,11.7,4.650106747683152e-15
9.326033468832199,5.9637863600326065e-15,11.7,5.523068639641662e-15
10.0,6.76032769718455e-15,11.7,6.47306160771568e-15
10.722672220103231,7.608412142504861e-15,11.7,7.49469294312019e-15
11.497569953977356,8.504961790040568e-15,11.7,8.581505485401324e-15
12.32846739442066,9.446338784132004e-15,11.7,9.726200519950348e-15
13.219411484660288,1.0428413849753495e-14,11.7,1.0920856880339778e-14
14.174741629268048,1.144664049999439e-14,11.7,1.215713789726626e-14
15.199110829529332,1.2496132564815408e-14,11.7,1.3426480601939808e-14
16.297508346206453,1.3571742899210815e-14,11.7,1.4720263846269383e-14
17.475284000076847,1.466814138348458e-14,11.7,1.6029953840423553e-14
18.73817422860385,1.5779890600964708e-14,11.7,1.7347227109857865e-14
20.09233002565048,1.6901517850835548e-14,11.7,1.8664071981441257e-14
21.544346900318846,1.8027582412920147e-14,11.7,1.9972870342380167e-14
23.101297000831604,1.9152737220122916e-14,11.7,2.1266461646419678e-14
24.770763559917114,2.027178431129995e-14,11.7,2.2538191188787568e-14
26.560877829466868,2.1379723635103508e-14,11.7,2.3781944716156898e-14
28.48035868435802,2.2471794958238805e-14,11.7,2.4992171469793607e-14
30.538555088334157,2.3543512803323782e-14,11.7,2.616389764741998e-14
32.74549162877728,2.4590694503323935e-14,11.7,2.729273196647098e-14
35.11191734215131,2.5609481609106846e-14,11.7,2.8374864603910306e-14
37.64935806792467,2.659635501878531e-14,11.7,2.940706029638434e-14
40.37017258596554,2.7548144305148393e-14,11.7,3.038664567433205e-14
43.28761281083057,2.8462031792828686e-14,11.7,3.131148998789184e-14
46.41588833612782,2.93355519710803e-14,11.7,3.217997778222399e-14
49.770235643321136,3.016658680834233e-14,11.7,3.29909726078452e-14
53.366992312063125,3.0953357438581784e-14,11.7,3.374377280141872e-14
57.223676593502205,3.1694412478122545e-14,11.7,3.44380629152145e-14
61.35907273413176,3.23886128503695e-14,11.7,3.507386593098032e-14
65.79332246575683,3.3035112389310133e-14,11.7,3.5651500828437e-14
70.54802310718645,3.3633332645406055e-14,11.7,3.617154766899038e-14
75.64633275546291,3.4182929313480376e-14,11.7,3.6634819627256944e-14
81.11308307896873,3.468374678040532e-14,11.7,3.704233989172649e-14
86.97490026177834,3.513575685488616e-14,11.7,3.739532138811948e-14
93.26033468832199,3.553897828860839e-14,11.7,3.7695147912147504e-14
100.0,3.5893375652152456e-14,11.7,3.794335543602133e-14
